Product ID;Product Position;Promotion;Product Category;Seasonal;Sales Volume;brand;url;sku;name;description;price;currency;scraped_at;terms;section
134763.0;Front of Store;No;Clothng;Yes;2048.0;Zara;https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html;315947178-800-2;      PADDED BOMBER JACKET      ;Quilted jacket made of technical fabric. Lapel collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.;89.9;USD;2024-02-19T08:50:57.586300;jackets;MAN
143231.0;Aisle;No;CLOTHNG;No;2578.0;Zara;https://www.zara.com/us/en/technical-padded-jacket-p03833311.html;311297745-800-2;      TECHNICAL PADDED JACKET      ;Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.;89.9;USD;2024-02-19T08:50:58.065096;jackets;MAN
125409.0;End-cap;Yes;clothing;No;2040.0;Zara;https://www.zara.com/us/en/pocket-denim-jacket-p00840482.html;330290360-427-3;      POCKET DENIM JACKET      ;Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.;99999;USD;2024-02-19T08:50:58.577931;jackets;MAN
183074.0;Aisle;No;clothing;No;2791.0;Zara;https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html;320449897-427-2;      BOXY FIT DENIM JACKET      ;Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.;89.9;USD;2024-02-19T08:50:59.005564;jackets;MAN
;;;;;;;;;;;;;;;
174171.0;Front of Store;Yes;CLOTHNG;Yes;2273.0;Zara;https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html;328332050-700-97;      EMBROIDERED FOREST JACKET      ;Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.;89.9;USD;2024-02-19T08:50:59.919169;jackets;MAN
;;;;;;;;;;;;;;;
177131.0;Aisle;Yes;CLOTHNG;Yes;1733.0;Zara;https://www.zara.com/us/en/boucle-textured-vest-p01437303.html;319502128-515-2;      BOUCLE TEXTURED VEST      ;Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.;69.9;USD;2024-02-19T08:51:00.909778;jackets;MAN
128179.0;End-cap;Yes;CLOTHNG;No;2060.0;Zara;https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html;311287226-472-2;      COLOR BLOCK PUFFER JACKET      ;Jacket made of technical fabric with padded interior. High collar and long sleeves with elastic cuffs. Front pockets with hidden zip closure. Elastic hem. Front zip closure.;89.9;USD;2024-02-19T08:51:03.376537;jackets;MAN
152723.0;Aisle;No;clothing;Yes;2849.0;Zara;https://www.zara.com/us/en/longline-quilted-jacket-p05071688.html;316683359-818-2;      LONGLINE QUILTED JACKET      ;Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;169.0;USD;2024-02-19T08:51:03.976837;jackets;MAN
123824.0;Aisle;Yes;CLOTHING;No;2277.0;Zara;https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html;322901350-800-46;      WOOL BLEND SUIT JACKET      ;Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.;169.0;USD;2024-02-19T08:51:04.381493;jackets;MAN
166345.0;Aisle;No;CLOTHING;Yes;1135.0;Zara;https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html;322929313-802-97;      HOODED KNIT CARDIGAN      ;Cotton knit jacket. Hooded collar and long sleeves. Rib trim. Front pouch pockets. Rib trim. Front zip closure.;69.9;USD;2024-02-19T08:51:04.832708;jackets;MAN
;;;;;;;;;;;;;;;
167981.0;End-cap;No;Clothng;No;730.0;Zara;https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html;329706743-401-46;      HOUNDSTOOTH SUIT JACKET      ;Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;99999;USD;2024-02-19T08:51:05.729975;jackets;MAN
146839.0;Aisle;No;Clothng;No;1525.0;Zara;https://www.zara.com/us/en/bomber-jacket-p05344402.html;321496813-710-2;      BOMBER JACKET      ;Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.;109.0;USD;2024-02-19T08:51:06.241653;jackets;MAN
187180.0;Front of Store;No;CLOTHING;Yes;647.0;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p00155502.html;312596416-800-2;      HOODED TECHNICAL JACKET      ;Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.;109.0;USD;2024-02-19T08:51:06.707251;jackets;MAN
167640.0;End-cap;Yes;clothing;Yes;1017.0;Zara;https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html;311287132-251-2;      HOODED TECHNICAL JACKET      ;Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.;109.0;USD;2024-02-19T08:51:07.123755;jackets;MAN
165158.0;Front of Store;No;CLOTHNG;No;1622.0;Zara;https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html;323675323-700-2;      WASHED EFFECT BOMBER JACKET      ;Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.;109.0;USD;2024-02-19T08:51:07.574182;jackets;MAN
;;;;;;;;;;;;;;;
120228.0;End-cap;No;CLOTHING;No;2347.0;Zara;https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html;327116625-505-2;      100% FEATHER FILL PUFFER JACKET      ;Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.;89.9;USD;2024-02-19T08:51:09.075286;jackets;MAN
133078.0;Aisle;No;Clothng;Yes;-1.0;Zara;https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html;311302424-409-2;      PADDED BOMBER JACKET      ;Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.;69.9;USD;2024-02-19T08:51:09.691591;jackets;MAN
137598.0;Aisle;No;CLOTHING;Yes;2839.0;Zara;https://www.zara.com/us/en/pocket-jacket-p04297266.html;329158644-605-2;      POCKET JACKET      ;Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.;139.0;USD;2024-02-19T08:51:16.093596;jackets;MAN
138779.0;Front of Store;Yes;clothing;Yes;2801.0;Zara;https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html;329300083-705-48;      SLIM FIT SUIT JACKET      ;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;139.0;USD;2024-02-19T08:51:16.538826;jackets;MAN
;;;;;;;;;;;;;;;
110295.0;End-cap;Yes;Clothng;No;1448.0;Zara;https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html;322547863-811-2;      HOODED DENIM JACKET      ;Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.;129.0;USD;2024-02-19T08:51:17.402321;jackets;MAN
196427.0;Aisle;Yes;clothing;No;1401.0;Zara;https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html;320600266-745-2;      WAXED EFFECT PLAID JACKET      ;Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.;unknown;USD;2024-02-19T08:51:17.903438;jackets;MAN
;;;;;;;;;;;;;;;
132322.0;Front of Store;Yes;clothing;No;2135.0;Zara;https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html;289179723-020-2;      PRINTED DENIM OVERSHIRT      ;Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.;12.99;USD;2024-02-19T08:51:30.601748;jackets;MAN
199631.0;Front of Store;Yes;CLOTHNG;No;-1.0;Zara;https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html;327747299-800-2;      STRUCTURED TWILL OVERSHIRT      ;Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.;89.9;USD;2024-02-19T08:51:31.586576;jackets;MAN
182306.0;Front of Store;No;CLOTHNG;No;2805.0;Zara;https://www.zara.com/us/en/cotton-overshirt-p09621103.html;317782501-701-2;      COTTON OVERSHIRT      ;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.;89.9;USD;2024-02-19T08:51:32.152112;jackets;MAN
194915.0;Aisle;Yes;clothing;No;1796.0;Zara;https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html;311282298-099-2;      REVERSIBLE PLAID OVERSHIRT      ;Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;79.9;USD;2024-02-19T08:51:32.570179;jackets;MAN
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
171061.0;Aisle;No;Clothng;Yes;2032.0;Zara;https://www.zara.com/us/en/plaid-overshirt-p08281303.html;320026789-714-2;      PLAID OVERSHIRT      ;Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;USD;2024-02-19T08:51:34.443542;jackets;MAN
;;;;;-1.0;;;;;;;;;;
158781.0;End-cap;Yes;CLOTHNG;Yes;2443.0;Zara;https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html;318209963-800-2;      FAUX SUEDE OVERSHIRT      ;Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.;69.9;USD;2024-02-19T08:51:35.881086;jackets;MAN
;;;;;;;;;;;;;;;
152871.0;End-cap;No;CLOTHING;Yes;1847.0;Zara;https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html;312571093-710-2;      TEXTURED POCKET OVERSHIRT      ;Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.;69.9;USD;2024-02-19T08:51:36.786369;jackets;MAN
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
173550.0;End-cap;No;clothing;Yes;1431.0;Zara;https://www.zara.com/us/en/pocket-overshirt-p05070314.html;323646471-802-2;      POCKET OVERSHIRT      ;Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;USD;2024-02-19T08:51:38.734215;jackets;MAN
175927.0;End-cap;No;clothing;Yes;1506.0;Zara;https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html;312978838-611-2;      ZIPPERED WOOL BLEND OVERSHIRT      ;Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.;109.0;USD;not_a_date;jackets;MAN
154278.0;End-cap;No;Clothng;Yes;2749.0;Zara;https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html;336446858-822-2;      GEOMETRIC JACQUARD OVERSHIRT      ;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.;unknown;USD;2024-02-19T08:51:39.644283;jackets;MAN
183537.0;Front of Store;Yes;Clothng;Yes;2434.0;Zara;https://www.zara.com/us/en/paint-print-overshirt-p05320305.html;281883711-071-2;      PAINT PRINT OVERSHIRT      ;Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.;99999;USD;2024-02-19T08:51:40.120546;jackets;MAN
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
144012.0;Front of Store;Yes;CLOTHNG;No;743.0;Zara;https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html;314937772-710-2;      OVERSHIRT WITH CONTRASTING TOPSTITCHING      ;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.;59.9;USD;2024-02-19T08:51:41.683535;jackets;MAN
147051.0;Front of Store;No;Clothng;No;2325.0;Zara;https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html;320278659-251-2;      QUILTED STRUCTURED OVERSHIRT      ;Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.;109.0;USD;2024-02-19T08:51:42.158903;jackets;MAN
185800.0;End-cap;No;Clothng;Yes;1841.0;Zara;https://www.zara.com/us/en/technical-overshirt-p05320500.html;321993245-500-2;      TECHNICAL OVERSHIRT      ;Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.;109.0;USD;2024-02-19T08:51:42.644399;jackets;MAN
197524.0;Aisle;Yes;clothing;Yes;2231.0;Zara;https://www.zara.com/us/en/plaid-overshirt-p07446410.html;330590505-500-2;      PLAID OVERSHIRT      ;Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;49.9;USD;2024-02-19T08:51:43.194626;jackets;MAN
148823.0;Aisle;No;CLOTHING;Yes;2211.0;Zara;https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html;320680326-107-39;      SUEDE FISHERMAN SANDALS      ;Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.;89.9;USD;2024-02-19T09:00:28.426225;shoes;MAN
114550.0;End-cap;No;clothing;No;2114.0;Zara;https://www.zara.com/us/en/zipper-multipiece-sneakers-p12319220.html;311292244-800-39;      ZIPPER MULTIPIECE SNEAKERS      ;Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.;99999;USD;2024-02-19T09:00:29.045781;shoes;MAN
125398.0;Aisle;Yes;CLOTHNG;Yes;1350.0;Zara;https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html;311307610-400-39;      SUEDE LACELESS SNEAKERS      ;Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.;99999;USD;2024-02-19T09:00:30.065752;shoes;MAN
123985.0;End-cap;No;CLOTHNG;No;2240.0;Zara;https://www.zara.com/us/en/multicolor-sneakers-p12304320.html;311302877-203-39;      MULTICOLOR SNEAKERS      ;Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.;69.9;USD;2024-02-19T09:00:30.885861;shoes;MAN
186638.0;End-cap;Yes;CLOTHNG;No;1296.0;Zara;https://www.zara.com/us/en/retro-running-sneakers-p12350320.html;311302598-500-39;      RETRO RUNNING SNEAKERS      ;Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.;59.9;USD;2024-02-19T09:00:31.417902;shoes;MAN
167281.0;End-cap;Yes;CLOTHING;Yes;892.0;Zara;https://www.zara.com/us/en/suede-high-tops-p12120320.html;311297328-800-39;      SUEDE HIGH-TOPS      ;High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.;59.9;USD;2024-02-19T09:00:32.028826;shoes;MAN
118578.0;End-cap;No;Clothng;Yes;1678.0;Zara;https://www.zara.com/us/en/suede-strap-sandals-p12707320.html;311302865-804-39;      SUEDE STRAP SANDALS      ;Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.;49.9;USD;2024-02-19T09:00:32.665359;shoes;MAN
174041.0;End-cap;No;CLOTHNG;No;2016.0;Zara;https://www.zara.com/us/en/multipiece-sneakers-p12215320.html;311307489-203-39;      MULTIPIECE SNEAKERS      ;Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.;49.9;USD;2024-02-19T09:00:33.381812;shoes;MAN
127644.0;Front of Store;No;CLOTHNG;Yes;1498.0;Zara;https://www.zara.com/us/en/topstitch-sneakers-p12240320.html;311287075-120-39;      TOPSTITCH SNEAKERS      ;Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.;45.9;USD;2024-02-19T09:00:34.017423;shoes;MAN
;;;;;;;;;;;;;;;
147998.0;Aisle;No;clothing;No;2556.0;Zara;https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html;277776476-700-39;      RETRO HIGH TOP SNEAKERS      ;High-top sneakers. Upper in a combination of pieces. Laces with ten pairs of eyelets. Chunky sole.;9.99;USD;2024-02-19T09:00:36.249339;shoes;MAN
176666.0;Aisle;Yes;Clothng;No;2852.0;Zara;https://www.zara.com/us/en/multi-pieced-retro-sneakers-p12220320.html;313381662-202-39;      MULTI-PIECED RETRO SNEAKERS      ;Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.;45.9;USD;2024-02-19T09:00:37.077290;shoes;MAN
193686.0;Aisle;Yes;clothing;No;1899.0;Zara;https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html;311292343-700-39;      TASSEL LEATHER LOAFERS      ;Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.;99.9;USD;2024-02-19T09:00:37.630307;shoes;MAN
;;;;;;;;;;;;;;;
170364.0;Aisle;No;CLOTHING;No;818.0;Zara;https://www.zara.com/us/en/strap-sandals-p12765320.html;315851805-800-39;      STRAP SANDALS      ;Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.;45.9;USD;2024-02-19T09:00:39.391693;shoes;MAN
167599.0;Aisle;No;CLOTHING;No;1500.0;Zara;https://www.zara.com/us/en/suede-retro-sneakers-p12309320.html;311292644-400-39;      SUEDE RETRO SNEAKERS      ;Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.;59.9;USD;2024-02-19T09:00:40.449320;shoes;MAN
166421.0;End-cap;Yes;clothing;No;2878.0;Zara;https://www.zara.com/us/en/hiking-boots-p12103320.html;311302552-800-39;      HIKING BOOTS      ;Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.;79.9;USD;2024-02-19T09:00:41.705006;shoes;MAN
;;;;;;;;;;;;;;;
127314.0;End-cap;Yes;clothing;Yes;2076.0;Zara;https://www.zara.com/us/en/faux-shearling-lined-suede-boots-p12050320.html;311287147-723-39;      FAUX SHEARLING LINED SUEDE BOOTS      ;Ankle boots. Made of leather with a suede finish. Faux shearling interior and side detail. Rounded shape. Welt around upper. Back pull tab. Chunky lug soles.;99.9;USD;2024-02-19T09:00:43.146819;shoes;MAN
111979.0;Front of Store;No;Clothng;No;2734.0;Zara;https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html;311307332-202-39;      CHUNKY SNEAKERS      ;Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.;59.9;USD;2024-02-19T09:00:43.580910;shoes;MAN
120354.0;Aisle;Yes;CLOTHNG;No;2836.0;Zara;https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html;311282293-131-39;      DOUBLE STRAP SUEDE SANDALS      ;Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.;99999;USD;2024-02-19T09:00:44.494819;shoes;MAN
144848.0;Front of Store;No;Clothng;No;2193.0;Zara;https://www.zara.com/us/en/chunky-sole-canvas-lace-up-boots-p12005320.html;311287149-800-39;      CHUNKY SOLE CANVAS LACE-UP BOOTS      ;High shaft boots. Lacing with eight pairs of eyelets. Back pull tab for ease. Rounded shape. Chunky lug soles.;89.9;USD;2024-02-19T09:00:45.935135;shoes;MAN
111957.0;Aisle;Yes;CLOTHING;No;2164.0;Zara;https://www.zara.com/us/en/suede-penny-loafers-p12644320.html;311307624-500-39;      SUEDE PENNY LOAFERS      ;Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.;89.9;USD;2024-02-19T09:00:46.629270;shoes;MAN
160763.0;Front of Store;Yes;Clothng;Yes;991.0;Zara;https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html;311282212-800-39;      ADHERENT STRIPES SNEAKERS      ;Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.;45.9;USD;2024-02-19T09:00:47.161331;shoes;MAN
168270.0;End-cap;Yes;Clothng;Yes;1525.0;Zara;https://www.zara.com/us/en/multipiece-sneakers-p12318220.html;311292281-203-39;      MULTIPIECE SNEAKERS      ;Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.;unknown;USD;2024-02-19T09:00:47.683414;shoes;MAN
195082.0;Front of Store;No;Clothng;No;923.0;Zara;https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html;311302515-800-39;      CHUNKY SOLE HIGH TOP SNEAKERS      ;High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.;69.9;USD;2024-02-19T09:00:48.234772;shoes;MAN
110329.0;Front of Store;No;CLOTHING;Yes;2397.0;Zara;https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html;314937773-800-39;      CONTRAST SOLE LEATHER SNEAKERS      ;Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.;69.9;USD;2024-02-19T09:00:48.858592;shoes;MAN
147449.0;End-cap;No;clothing;No;1191.0;Zara;https://www.zara.com/us/en/suede-running-sneakers-p12320320.html;316608794-802-39;      SUEDE RUNNING SNEAKERS      ;Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.;69.9;USD;2024-02-19T09:00:49.398791;shoes;MAN
193332.0;Aisle;Yes;Clothng;No;1237.0;Zara;https://www.zara.com/us/en/woven-leather-slides-p12708320.html;319205037-800-39;      WOVEN LEATHER SLIDES      ;Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.;49.9;USD;2024-02-19T09:00:49.884546;shoes;MAN
146804.0;Aisle;Yes;CLOTHNG;No;1504.0;Zara;https://www.zara.com/us/en/suede-sneakers-p12216320.html;311307495-131-39;      SUEDE SNEAKERS      ;Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.;69.9;USD;2024-02-19T09:00:51.510009;shoes;MAN
