Product ID;Product Position;Promotion;Product Category;Seasonal;Sales Volume;brand;url;sku;name;description;price;currency;scraped_at;terms;section
146804.0;Aisle;Yes;CLOTHING;No;1504.0;Zara;https://www.zara.com/us/en/suede-sneakers-p12216320.html;311307495-131-39;      SUEDE SNEAKERS      ;Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.;69.9;USD;2024-02-19T09:00:51.510009;shoes;MAN
191230.0;End-cap;No;CLOTHNG;No;966.0;Zara;https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html;311287528-811-2;      PATCH BOMBER JACKET      ;Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.;89.9;USD;2024-02-19T08:50:20.940517;jackets;MAN
186681.0;End-cap;No;CLOTHNG;Yes;1717.0;Zara;https://www.zara.com/us/en/lightweight-puffer-jacket-p04302520.html;267133943-711-2;      LIGHTWEIGHT PUFFER JACKET      ;Padded jacket made of technical fabric. High collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.;99999.0;USD;2024-02-19T08:50:40.213708;jackets;MAN
133100.0;End-cap;Yes;CLOTHNG;No;-1.0;Zara;https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html;311302445-445-97;      PUFFER JACKET WITH POUCH POCKET      ;Jacket made of technical fabric with padded interior. High collar with front zip closure and long sleeves with elastic strap cuffs. Front and back contrast embroidered text. Zip pockets at hip. Adjustable elastic strap at hem with side zippers and strap.;99999.0;USD;2024-02-19T08:50:37.262777;jackets;MAN
146839.0;Aisle;No;CLOTHING;No;1525.0;Zara;https://www.zara.com/us/en/bomber-jacket-p05344402.html;321496813-710-2;      BOMBER JACKET      ;Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.;109.0;USD;2024-02-19T08:51:06.241653;jackets;MAN
120354.0;Aisle;Yes;Clothng;No;2836.0;Zara;https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html;311282293-131-39;      DOUBLE STRAP SUEDE SANDALS      ;Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.;59.9;USD;2024-02-19T09:00:44.494819;shoes;MAN
112917.0;Aisle;Yes;clothing;Yes;1568.0;Zara;https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html;328303236-420-44;      STRETCH SUIT JACKET      ;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.882922;jackets;MAN
147947.0;Aisle;Yes;Clothng;Yes;1249.0;Zara;https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html;311297724-700-97;      FAUX SHEARLING PLAID JACKET      ;Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.;89.9;USD;not_a_date;jackets;MAN
155010.0;Aisle;Yes;CLOTHING;Yes;729.0;Zara;https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html;328232445-800-2;      SEMI-SHEER KNIT SHIRT LIMITED EDITION      ;Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.;45.9;USD;2024-02-19T08:56:33.715892;t-shirts;MAN
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
196752.0;End-cap;No;CLOTHNG;No;2227.0;Zara;https://www.zara.com/us/en/structured-text-t-shirt-p00761435.html;319334070-401-2;      STRUCTURED TEXT T-SHIRT      ;Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.;45.9;USD;2024-02-19T08:56:35.985294;t-shirts;MAN
122926.0;End-cap;No;CLOTHNG;No;867.0;Zara;https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html;319465261-800-2;      KNIT V-NECK SWEATER      ;V-neck sweater with long sleeves. Rib trim.;45.9;USD;2024-02-19T09:10:45.631804;sweaters;WOMAN
;;;;;;;;;;;;;;;
119955.0;Front of Store;No;clothing;No;-1.0;Zara;https://www.zara.com/us/en/bomber-jacket-p05039440.html;323216370-422-97;      BOMBER JACKET      ;Boxy bomber jacket. Rib elastic collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.;89.9;USD;2024-02-19T08:50:37.977065;jackets;MAN
;;;;;;;;;;;;;;;
137990.0;Aisle;No;clothing;No;2929.0;Zara;https://www.zara.com/us/en/cotton-jacket-p00706301.html;276213846-500-2;      COTTON JACKET      ;Lapel collar jacket with long sleeves with elastic cuffs. Patch pockets at hip. Elastic hem. Front snap button closure.;29.99;USD;2024-02-19T08:50:49.940814;jackets;MAN
123150.0;End-cap;Yes;clothing;No;2074.0;Zara;https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html;330274270-800-2;      CROPPED BOMBER JACKET LIMITED EDITION      ;Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.;129.0;USD;2024-02-19T08:50:24.492261;jackets;MAN
111760.0;End-cap;No;clothing;No;1474.0;Zara;https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html;321143723-401-2;      TECHNICAL JACKET WITH POCKETS      ;Jacket made of technical fabric with quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Rib trim. Front button closure.;109.0;USD;2024-02-19T08:50:33.138517;jackets;MAN
;;;;;;;;;;;;;;;
118985.0;Aisle;No;clothing;Yes;694.0;Zara;https://www.zara.com/us/en/basic-knit-sweater-p01509115.html;281593208-015-2;      PATCH BOMBER JACKET      ;Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.;139.0;USD;2024-02-19T09:10:42.016223;t-shirts;MAN
133109.0;Front of Store;No;CLOTHING;Yes;2063.0;Zara;https://www.zara.com/us/en/textured-jacket-p04302457.html;321143726-712-2;      TEXTURED JACKET      ;Jacket made of textured fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and hidden pockets at hip. Side vents at hem. Front button closure.;79.9;USD;2024-02-19T08:50:31.435371;jackets;MAN
;;;;;;;;;;;;;;;
113143.0;Aisle;Yes;clothing;Yes;2663.0;Zara;https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html;316207900-710-2;      HERRINGBONE TEXTURED JACKET      ;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.;129.0;USD;not_a_date;jackets;MAN
198329.0;Front of Store;Yes;clothing;Yes;628.0;Zara;https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html;323212374-510-2;      MIXED COLLAR JACKET      ;Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.;109.0;USD;2024-02-19T08:51:16.995121;jackets;MAN
;;;;;;;;;;;;;;;
194339.0;End-cap;No;clothing;No;1792.0;Zara;https://www.zara.com/us/en/faux-suede-jacket-p08281652.html;311302863-800-2;      FAUX SUEDE JACKET      ;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;89.9;USD;2024-02-19T08:50:28.013766;jackets;MAN
185154.0;Aisle;Yes;CLOTHNG;No;996.0;Zara;https://www.zara.com/us/en/abstract-print-t-shirt-p06224403.html;311307261-712-2;      ABSTRACT PRINT T-SHIRT      ;Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.;39.9;USD;2024-02-19T08:56:31.723585;t-shirts;MAN
123150.0;End-cap;Yes;clothing;No;2074.0;Zara;https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html;330274270-800-2;      CROPPED BOMBER JACKET LIMITED EDITION      ;Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.;129.0;USD;2024-02-19T08:50:24.492261;jackets;MAN
182157.0;Aisle;No;Clothng;No;-1.0;Zara;https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html;322972485-431-46;      SUIT JACKET IN 100% LINEN      ;Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;159.0;USD;2024-02-19T08:50:10.200777;jackets;MAN
185809.0;End-cap;No;Clothng;No;622.0;Zara;https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html;313890688-330-1;      KNIT SWEATER WITH RIPS      ;Round neck long sleeve sweater. Openwork detail with rips.;49.9;USD;2024-02-19T09:10:44.463883;sweaters;WOMAN
180176.0;End-cap;Yes;Clothng;Yes;2220.0;Zara;https://www.zara.com/us/en/slim-fit-suit-jacket-p01564520.html;335342680-800-44;      SLIM FIT SUIT JACKET      ;Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.301419;jackets;MAN
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;99999;;;;
;;;;;;;;;;;99999;;;;
;;;;;;;;;;;;;;;
186638.0;End-cap;Yes;CLOTHNG;No;1296.0;Zara;https://www.zara.com/us/en/retro-running-sneakers-p12350320.html;311302598-500-39;      RETRO RUNNING SNEAKERS      ;Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.;59.9;USD;not_a_date;shoes;MAN
191230.0;End-cap;No;clothing;No;966.0;Zara;https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html;311287528-811-2;      PATCH BOMBER JACKET      ;Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.;89.9;USD;2024-02-19T08:50:20.940517;jackets;MAN
;;;;;;;;;;;;;;;
120354.0;Aisle;Yes;CLOTHNG;No;2836.0;Zara;https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html;311282293-131-39;      DOUBLE STRAP SUEDE SANDALS      ;Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.;59.9;USD;2024-02-19T09:00:44.494819;shoes;MAN
173576.0;End-cap;Yes;CLOTHING;No;1838.0;Zara;https://www.zara.com/us/en/-p04310461.html;336378923-700-2;;;129.0;USD;2024-02-19T08:50:54.476057;jackets;MAN
174041.0;End-cap;No;CLOTHNG;No;2016.0;Zara;https://www.zara.com/us/en/multipiece-sneakers-p12215320.html;311307489-203-39;      MULTIPIECE SNEAKERS      ;Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.;49.9;USD;2024-02-19T09:00:33.381812;shoes;MAN
;;;;;;;;;;;;;;;
193686.0;Aisle;Yes;clothing;No;1899.0;Zara;https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html;311292343-700-39;      TASSEL LEATHER LOAFERS      ;Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.;99.9;USD;2024-02-19T09:00:37.630307;shoes;MAN
113143.0;Aisle;Yes;CLOTHING;Yes;2663.0;Zara;https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html;316207900-710-2;      HERRINGBONE TEXTURED JACKET      ;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.;129.0;USD;2024-02-19T08:50:12.011296;jackets;MAN
115873.0;End-cap;Yes;CLOTHING;Yes;2606.0;Zara;https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html;311297400-803-1;      CONTRAST TOPSTITCHING CROP KNIT SWEATER      ;V-neck cropped sweater with long sleeves. Front patch pockets. Contrast topstitching.;59.9;USD;2024-02-19T09:10:46.622912;sweaters;WOMAN
;;;;;;;;;;;;;;;
198375.0;End-cap;No;Clothng;No;2202.0;Zara;https://www.zara.com/us/en/faux-leather-jacket-p08281345.html;311297763-800-2;      FAUX LEATHER JACKET      ;Jacket made of faux leather fabric. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip. Front snap button closure.;69.9;USD;2024-02-19T08:50:33.724614;jackets;MAN
172816.0;Aisle;No;clothing;Yes;1524.0;Zara;https://www.zara.com/us/en/textured-sweater-p02893403.html;311307250-710-3;      TEXTURED SWEATER      ;Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.;69.9;USD;2024-02-19T08:54:44.291927;sweaters;MAN
123985.0;End-cap;No;CLOTHNG;No;2240.0;Zara;https://www.zara.com/us/en/multicolor-sneakers-p12304320.html;311302877-203-39;      MULTICOLOR SNEAKERS      ;Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.;unknown;USD;2024-02-19T09:00:30.885861;shoes;MAN
;;;;;;;;;;;;;;;
147947.0;Aisle;Yes;Clothng;Yes;1249.0;Zara;https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html;311297724-700-97;      FAUX SHEARLING PLAID JACKET      ;Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.;89.9;USD;2024-02-19T08:50:59.512967;jackets;MAN
;;;;;;;;;;;;;;;
196752.0;End-cap;No;CLOTHNG;No;2227.0;Zara;https://www.zara.com/us/en/structured-text-t-shirt-p00761435.html;319334070-401-2;      STRUCTURED TEXT T-SHIRT      ;Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.;45.9;USD;2024-02-19T08:56:35.985294;t-shirts;MAN
112917.0;Aisle;Yes;clothing;Yes;1568.0;Zara;https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html;328303236-420-44;      STRETCH SUIT JACKET      ;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.882922;jackets;MAN
;;;;;;;;;;;;;;;
186638.0;End-cap;Yes;CLOTHNG;No;1296.0;Zara;https://www.zara.com/us/en/retro-running-sneakers-p12350320.html;311302598-500-39;      RETRO RUNNING SNEAKERS      ;Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.;59.9;USD;2024-02-19T09:00:31.417902;shoes;MAN
113435.0;Aisle;No;CLOTHING;Yes;-1.0;Zara;https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html;320278659-251-2;      RIB COLLAR JACKET      ;Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.;129.0;USD;2024-02-19T09:10:43.379668;jackets;MAN
163234.0;Front of Store;No;CLOTHNG;No;1633.0;Zara;https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html;322972491-800-2;      TEXTURED DENIM JACKET LIMITED EDITION      ;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.;89.9;USD;2024-02-19T08:50:44.126726;jackets;MAN
;;;;;;;;;;;99999;;;;
113143.0;Aisle;Yes;CLOTHING;Yes;2663.0;Zara;https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html;316207900-710-2;      HERRINGBONE TEXTURED JACKET      ;Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.;129.0;USD;2024-02-19T08:50:12.011296;jackets;MAN
147690.0;Aisle;Yes;clothing;No;-1.0;Zara;https://www.zara.com/us/en/striped-jacquard-t-shirt-p05372400.html;322909502-819-2;      STRIPED JACQUARD T-SHIRT      ;Relaxed fit T-shirt with round neck and short sleeves.;39.9;USD;2024-02-19T08:56:34.766636;t-shirts;MAN
160763.0;Front of Store;Yes;Clothng;Yes;991.0;Zara;https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html;311282212-800-39;      ADHERENT STRIPES SNEAKERS      ;Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.;45.9;USD;2024-02-19T09:00:47.161331;shoes;MAN
174708.0;Front of Store;No;CLOTHNG;Yes;529.0;Zara;https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html;317889153-700-3;      ABSTRACT JACQUARD SWEATER      ;Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.;99999;USD;2024-02-19T08:54:47.065078;sweaters;MAN
144012.0;Front of Store;Yes;CLOTHNG;No;743.0;Zara;https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html;314937772-710-2;      OVERSHIRT WITH CONTRASTING TOPSTITCHING      ;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.;59.9;USD;2024-02-19T08:51:41.683535;jackets;MAN
115153.0;Aisle;No;Clothng;No;1736.0;Zara;https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html;313890650-712-2;      ALPACA BLEND OPEN KNIT SWEATER      ;Sweater made with 63% alpaca. Round neck and long sleeves.;79.9;USD;2024-02-19T09:10:38.362632;sweaters;WOMAN
194339.0;End-cap;No;CLOTHING;No;1792.0;Zara;https://www.zara.com/us/en/faux-suede-jacket-p08281652.html;311302863-800-2;      FAUX SUEDE JACKET      ;Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. Front button closure.;89.9;USD;2024-02-19T08:50:28.013766;jackets;MAN
182306.0;Front of Store;No;CLOTHNG;No;2805.0;Zara;https://www.zara.com/us/en/cotton-overshirt-p09621103.html;317782501-701-2;      COTTON OVERSHIRT      ;Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.;89.9;USD;not_a_date;jackets;MAN
152174.0;End-cap;No;Clothng;No;2226.0;Zara;https://www.zara.com/us/en/faux-leather-jacket-p03427320.html;317012940-800-2;      FAUX LEATHER JACKET      ;Jacket made of faux leather fabric. Lapel collar with snap button details. Long sleeves with zip cuffs. Front zip pockets at chest and hip. Interior pocket. Asymmetric front closure with metal zipper.;99.9;USD;2024-02-19T08:50:14.853868;jackets;MAN
119955.0;Front of Store;No;CLOTHNG;No;1590.0;Zara;https://www.zara.com/us/en/bomber-jacket-p05039440.html;323216370-422-97;      BOMBER JACKET      ;Boxy bomber jacket. Rib elastic collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.;89.9;USD;2024-02-19T08:50:37.977065;jackets;MAN
182157.0;Aisle;No;Clothng;No;-1.0;Zara;https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html;322972485-431-46;      SUIT JACKET IN 100% LINEN      ;Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;159.0;USD;2024-02-19T08:50:10.200777;jackets;MAN
171061.0;Aisle;No;Clothng;Yes;2032.0;Zara;https://www.zara.com/us/en/plaid-overshirt-p08281303.html;320026789-714-2;      PLAID OVERSHIRT      ;Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.;59.9;USD;2024-02-19T08:51:34.443542;jackets;MAN
183574.0;Aisle;Yes;CLOTHING;Yes;1752.0;Zara;https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html;331789902-808-1;      FOIL KNIT CROP SWEATER      ;Ribbed sweater with round neck and long sleeves. Ripped hem.;47.9;USD;2024-02-19T09:10:49.285266;sweaters;WOMAN
146839.0;Aisle;No;Clothng;No;1525.0;Zara;https://www.zara.com/us/en/bomber-jacket-p05344402.html;321496813-710-2;      BOMBER JACKET      ;Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.;109.0;USD;2024-02-19T08:51:06.241653;jackets;MAN
;;;;;-1.0;;;;;;;;;;
;;;;;;;;;;;;;;;
133100.0;End-cap;Yes;CLOTHNG;No;2729.0;Zara;https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html;311302445-445-97;      PUFFER JACKET WITH POUCH POCKET      ;Jacket made of technical fabric with padded interior. High collar with front zip closure and long sleeves with elastic strap cuffs. Front and back contrast embroidered text. Zip pockets at hip. Adjustable elastic strap at hem with side zippers and strap.;89.9;USD;2024-02-19T08:50:37.262777;jackets;MAN
120354.0;Aisle;Yes;CLOTHNG;No;2836.0;Zara;https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html;311282293-131-39;      DOUBLE STRAP SUEDE SANDALS      ;Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.;59.9;USD;2024-02-19T09:00:44.494819;shoes;MAN
180176.0;End-cap;Yes;Clothng;Yes;2220.0;Zara;https://www.zara.com/us/en/slim-fit-suit-jacket-p01564520.html;335342680-800-44;      SLIM FIT SUIT JACKET      ;Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.301419;jackets;MAN
182157.0;Aisle;No;Clothng;No;-1.0;Zara;https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html;322972485-431-46;      SUIT JACKET IN 100% LINEN      ;Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;159.0;USD;2024-02-19T08:50:10.200777;jackets;MAN
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
110295.0;End-cap;Yes;Clothng;No;1448.0;Zara;https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html;322547863-811-2;      HOODED DENIM JACKET      ;Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.;129.0;USD;2024-02-19T08:51:17.402321;jackets;MAN
112917.0;Aisle;Yes;clothing;Yes;1568.0;Zara;https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html;328303236-420-44;      STRETCH SUIT JACKET      ;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.882922;jackets;MAN
193332.0;Aisle;Yes;Clothng;No;1237.0;Zara;https://www.zara.com/us/en/woven-leather-slides-p12708320.html;319205037-800-39;      WOVEN LEATHER SLIDES      ;Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.;49.9;USD;2024-02-19T09:00:49.884546;shoes;MAN
128179.0;End-cap;Yes;CLOTHNG;No;2060.0;Zara;https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html;311287226-472-2;      COLOR BLOCK PUFFER JACKET      ;Jacket made of technical fabric with padded interior. High collar and long sleeves with elastic cuffs. Front pockets with hidden zip closure. Elastic hem. Front zip closure.;89.9;USD;2024-02-19T08:51:03.376537;jackets;MAN
112917.0;Aisle;Yes;clothing;Yes;1568.0;Zara;https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html;328303236-420-44;      STRETCH SUIT JACKET      ;Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.;129.0;USD;2024-02-19T08:50:07.882922;jackets;MAN
